IMG_1016.JPG,681875.165734,240203.918279,594.973892
IMG_1017.JPG,681874.983175,240146.797172,595.433435
IMG_1018.JPG,681874.919090,240089.107969,595.375982
IMG_1019.JPG,681873.968945,240031.434447,595.069703
IMG_1020.JPG,681871.589492,239973.903963,596.031637
IMG_1021.JPG,681869.473229,239917.309820,596.286610
IMG_1022.JPG,681829.759209,239930.974229,595.781938
IMG_1023.JPG,681828.467263,239983.032923,595.409983
IMG_1024.JPG,681832.399133,240035.973755,596.490088
IMG_1025.JPG,681833.284946,240086.700828,595.550848
IMG_1026.JPG,681834.145332,240140.954302,595.233320
IMG_1027.JPG,681836.856154,240193.058504,595.086190
IMG_1028.JPG,681838.050159,240246.020817,595.732630
IMG_1029.JPG,681836.121729,240299.065903,595.058929
IMG_1030.JPG,681838.650093,240352.370705,595.506159
IMG_1031.JPG,681839.386828,240405.347680,596.615976
IMG_1032.JPG,681842.314592,240457.602318,595.567814
IMG_1033.JPG,681842.476396,240510.452043,595.693957
IMG_1034.JPG,681842.612091,240564.187522,594.868267
IMG_1035.JPG,681843.386514,240615.338538,594.244180
IMG_1036.JPG,681797.716590,240601.453387,616.419589
IMG_1037.JPG,681802.374809,240546.228241,615.871806
IMG_1038.JPG,681799.903493,240491.173950,615.722009
IMG_1039.JPG,681799.705039,240434.649543,615.410293
IMG_1040.JPG,681797.235201,240376.970784,615.672711
IMG_1041.JPG,681793.072472,240319.826660,617.019765
IMG_1042.JPG,681797.353268,240263.488019,617.214675
IMG_1043.JPG,681793.041409,240207.177172,616.308054
IMG_1044.JPG,681791.616629,240149.728552,615.686709
IMG_1045.JPG,681792.624107,240093.244993,615.944750
IMG_1046.JPG,681789.264242,240037.936092,615.734808
IMG_1047.JPG,681788.700192,239981.384253,614.666250
IMG_1048.JPG,681787.222868,239923.454520,613.537012
IMG_1049.JPG,681750.503736,239931.609499,614.903675
IMG_1050.JPG,681748.173312,239984.851752,615.338618
IMG_1051.JPG,681750.786655,240036.856176,615.818053
IMG_1052.JPG,681749.245934,240090.194266,616.495385
IMG_1053.JPG,681750.386018,240142.812094,615.693721
IMG_1054.JPG,681752.452814,240194.006547,616.159171
IMG_1055.JPG,681751.848665,240246.991762,616.448617
IMG_1056.JPG,681754.667061,240299.078105,615.262900
IMG_1057.JPG,681754.496261,240352.061166,615.118147
IMG_1058.JPG,681755.123574,240404.625884,615.110575
IMG_1059.JPG,681756.516757,240455.921604,614.958971
IMG_1060.JPG,681756.729758,240505.976420,614.867220
IMG_1061.JPG,681759.114610,240559.599419,614.663251
IMG_1062.JPG,681760.892438,240613.397671,615.114602
IMG_1063.JPG,681714.967830,240600.491193,622.682193
IMG_1064.JPG,681718.712949,240545.875192,623.051960
IMG_1065.JPG,681715.980418,240488.453197,623.190115
IMG_1066.JPG,681715.963344,240435.732889,624.187147
IMG_1067.JPG,681715.826975,240379.404863,623.117966
IMG_1068.JPG,681711.602000,240322.205702,622.215713
IMG_1069.JPG,681711.853472,240266.765335,621.601080
IMG_1070.JPG,681706.658861,240211.278816,621.024308
IMG_1071.JPG,681712.332719,240155.801494,620.279130
IMG_1072.JPG,681699.620107,240095.021015,621.014981
IMG_1073.JPG,681710.919810,240028.840456,624.841239
IMG_1074.JPG,681703.380493,239971.205134,625.353719
IMG_1075.JPG,681704.440318,239913.707045,624.760083
IMG_1076.JPG,681664.599721,239932.266275,625.355531
IMG_1077.JPG,681665.605331,239984.607431,625.336476
IMG_1078.JPG,681666.526897,240038.753043,626.184105
IMG_1079.JPG,681666.231786,240091.983914,625.330032
IMG_1080.JPG,681666.638141,240144.168205,624.550313
IMG_1081.JPG,681669.392009,240197.756541,625.279755
IMG_1082.JPG,681672.428676,240251.434278,624.432376
IMG_1083.JPG,681673.501080,240303.693134,624.489817
IMG_1084.JPG,681673.088246,240358.497593,624.718639
IMG_1085.JPG,681674.418529,240410.190957,625.425558
IMG_1086.JPG,681672.806872,240462.448597,625.332726
IMG_1087.JPG,681674.159773,240515.834167,624.279777
IMG_1088.JPG,681678.506474,240569.683367,624.172843
IMG_1089.JPG,681676.807585,240622.192506,624.817816
IMG_1090.JPG,681629.662042,240601.326071,649.436416
IMG_1091.JPG,681635.533568,240547.771088,649.573654
IMG_1092.JPG,681633.006770,240490.513648,649.614124
IMG_1093.JPG,681631.553383,240436.290786,649.662213
IMG_1094.JPG,681632.990721,240379.608242,649.269120
IMG_1095.JPG,681628.658832,240321.930523,647.945593
IMG_1096.JPG,681629.384860,240268.265604,648.047799
IMG_1097.JPG,681624.654290,240210.963713,647.947224
IMG_1098.JPG,681628.325584,240152.925390,647.417220
IMG_1099.JPG,681622.671829,240096.998659,647.233814
IMG_1100.JPG,681625.973731,240039.713049,646.769098
IMG_1101.JPG,681619.114675,239983.615402,647.049945
IMG_1102.JPG,681621.350161,239932.971511,648.307833
IMG_1103.JPG,681581.277982,239937.320679,651.472059
IMG_1104.JPG,681580.724968,239991.777423,651.795141
IMG_1105.JPG,681581.718131,240043.369034,652.938721
IMG_1106.JPG,681584.403914,240097.032010,650.141034
IMG_1107.JPG,681583.331847,240150.378118,650.432025
IMG_1108.JPG,681585.478178,240204.005775,650.271273
IMG_1109.JPG,681585.598547,240257.820558,650.359203
IMG_1110.JPG,681586.128421,240312.043604,649.535813
IMG_1111.JPG,681589.773467,240367.085653,649.647485
IMG_1112.JPG,681589.092237,240421.669553,649.528408
IMG_1113.JPG,681590.650102,240475.573644,649.716277
IMG_1114.JPG,681590.708056,240528.283938,650.041831
IMG_1115.JPG,681592.209620,240581.636547,650.653589
IMG_1116.JPG,681592.535946,240632.751708,650.135482
IMG_1117.JPG,681549.541204,240605.553551,673.743568
IMG_1118.JPG,681552.403721,240552.044534,672.587982
IMG_1119.JPG,681549.259564,240493.598334,671.802406
IMG_1120.JPG,681548.676503,240440.557887,671.463514
IMG_1121.JPG,681549.502619,240390.423603,670.230921
IMG_1122.JPG,681540.873308,240336.285288,669.626462
IMG_1123.JPG,681549.137280,240276.403826,671.022781
IMG_1124.JPG,681542.985611,240225.744179,671.830231
IMG_1125.JPG,681543.939540,240168.488220,671.640679
IMG_1126.JPG,681541.047489,240115.279572,672.014632
IMG_1127.JPG,681540.586296,240057.915385,671.935060
IMG_1128.JPG,681538.071469,240005.820325,671.987130
IMG_1129.JPG,681535.733033,239948.758770,671.697337
IMG_1130.JPG,681538.866670,239890.556346,671.371853
IMG_1131.JPG,681499.044954,239938.344981,675.628177
IMG_1132.JPG,681497.897786,239992.475882,674.133689
IMG_1133.JPG,681501.130399,240045.264198,675.124872
IMG_1134.JPG,681500.787959,240096.766842,674.381338
IMG_1135.JPG,681500.766161,240148.263970,674.852692
IMG_1136.JPG,681503.114860,240201.444907,674.458715
IMG_1137.JPG,681505.290472,240255.015464,673.757358
IMG_1138.JPG,681504.327850,240311.014572,673.765502
IMG_1139.JPG,681505.156487,240364.073401,674.084014
IMG_1140.JPG,681507.184644,240418.931635,675.178344
IMG_1141.JPG,681506.682002,240471.058326,675.849596
IMG_1142.JPG,681508.883740,240524.462813,674.107762
IMG_1143.JPG,681510.720676,240575.987324,674.396510
IMG_1144.JPG,681512.466984,240629.895342,673.279846
